,Center,Left,Left Center,Right,Right Center
is_save,0.42359973791428274,0.4610802961808517,0.4327918507580645,0.3748539071567811,0.4099536509383785
is_save,0.4213934952617784,0.45528136344266096,0.4389087372169906,0.3687274529901955,0.40633292431653134
is_save,0.4211426857196157,0.46432696463703926,0.43821445539514436,0.37202256635805214,0.4175557289541601
is_save,0.42287162968157543,0.44621946043612715,0.4394188537820821,0.3754412730271689,0.41312804680311427
is_save,0.4223246535800676,0.45337499280078325,0.42674643316859606,0.3751675814317734,0.4093074571938809
is_save,0.4241860810446315,0.46835544263401074,0.44081917626976813,0.37073393561836254,0.4119663390627719
is_save,0.41995597072734764,0.4637698309356999,0.43070363726865896,0.3680956455349049,0.42165517353165505
is_save,0.42312830121463285,0.4722312182648946,0.44584356026122957,0.37122216431993355,0.402729708436582
is_save,0.4198610176993586,0.4520396245318786,0.42242678825373237,0.36934468690881034,0.4114220048160827
is_save,0.42220478207521067,0.44077525815048924,0.431107446451372,0.3721946310158912,0.40632276607247786
is_save,0.4261518228936199,0.459019759051387,0.43256046820961525,0.37218582926020577,0.4089945541447598
is_save,0.42354011620111287,0.4612937179007008,0.429640250533663,0.3721646608482761,0.41157527897235013
is_save,0.42175890614385714,0.44721753641941436,0.4432266507842511,0.37480361567603354,0.41008572909245733
is_save,0.4248977448636401,0.46060433834013825,0.4398410817106477,0.3723977128555125,0.4071681613482483
is_save,0.42648571787262285,0.44807336070945336,0.4374718494880885,0.37378133670006136,0.4042395743796208
is_save,0.4265729467912833,0.44268819033524376,0.4406789244483314,0.3721301463503222,0.4133596210451445
